date,cpi,monthly_inflation,annual_inflation,exchange_rate,fuel_price,m3,reserve_money,rtgs_value,mobile_money_value,pos_value,ppi,cempi,pdl,exrate_change,fuel_change,m3_growth,reserve_money_growth,rtgs_growth,mobile_growth,pos_growth,ppi_change,cempi_change,pdl_change,monthly_inflation_lag1,monthly_inflation_lag2,monthly_inflation_lag3,exrate_change_lag1,exrate_change_lag2,exrate_change_lag3,fuel_change_lag1,fuel_change_lag2,fuel_change_lag3,m3_growth_lag1,m3_growth_lag2,m3_growth_lag3,reserve_money_growth_lag1,reserve_money_growth_lag2,reserve_money_growth_lag3,rtgs_growth_lag1,rtgs_growth_lag2,rtgs_growth_lag3,mobile_growth_lag1,mobile_growth_lag2,mobile_growth_lag3,pos_growth_lag1,pos_growth_lag2,pos_growth_lag3,ppi_change_lag1,ppi_change_lag2,ppi_change_lag3,cempi_change_lag1,cempi_change_lag2,cempi_change_lag3,pdl_change_lag1,pdl_change_lag2,pdl_change_lag3,monthly_inflation_from_cpi,annual_inflation_from_cpi,quarterly_inflation_qoq,quarterly_inflation_annualised,monthly_inflation_3mma,monthly_inflation_6mma,inflation_3m_annualised,food_cpi,nonfood_cpi,tradables_cpi,nontradables_cpi,administered_price_cpi,core_cpi,core_monthly_inflation,core_annual_inflation,core_quarterly_inflation_qoq,core_quarterly_inflation_annualised,oil_price_index,intl_food_price_index,imported_inflation_proxy,policy_rate,credit_private_sector_growth,wage_growth_proxy,output_gap_proxy,fiscal_impulse_proxy,exchange_rate_volatility_3m,inflation_expectations_proxy,rainfall_shock_proxy,inflation_diffusion_proxy,sadc_lower_target,sadc_upper_target,annual_gap_to_lower,annual_gap_to_upper,quarterly_annualised_gap_to_lower,quarterly_annualised_gap_to_upper,monthly_inflation_from_cpi_lag1,monthly_inflation_from_cpi_lag2,monthly_inflation_from_cpi_lag3,annual_inflation_from_cpi_lag1,annual_inflation_from_cpi_lag2,annual_inflation_from_cpi_lag3,quarterly_inflation_qoq_lag1,quarterly_inflation_qoq_lag2,quarterly_inflation_qoq_lag3,quarterly_inflation_annualised_lag1,quarterly_inflation_annualised_lag2,quarterly_inflation_annualised_lag3,core_monthly_inflation_lag1,core_monthly_inflation_lag2,core_monthly_inflation_lag3,core_annual_inflation_lag1,core_annual_inflation_lag2,core_annual_inflation_lag3,core_quarterly_inflation_qoq_lag1,core_quarterly_inflation_qoq_lag2,core_quarterly_inflation_qoq_lag3,core_quarterly_inflation_annualised_lag1,core_quarterly_inflation_annualised_lag2,core_quarterly_inflation_annualised_lag3,policy_rate_lag1,policy_rate_lag2,policy_rate_lag3,credit_private_sector_growth_lag1,credit_private_sector_growth_lag2,credit_private_sector_growth_lag3,wage_growth_proxy_lag1,wage_growth_proxy_lag2,wage_growth_proxy_lag3,output_gap_proxy_lag1,output_gap_proxy_lag2,output_gap_proxy_lag3,fiscal_impulse_proxy_lag1,fiscal_impulse_proxy_lag2,fiscal_impulse_proxy_lag3,inflation_expectations_proxy_lag1,inflation_expectations_proxy_lag2,inflation_expectations_proxy_lag3,imported_inflation_proxy_lag1,imported_inflation_proxy_lag2,imported_inflation_proxy_lag3,exchange_rate_volatility_3m_lag1,exchange_rate_volatility_3m_lag2,exchange_rate_volatility_3m_lag3,inflation_diffusion_proxy_lag1,inflation_diffusion_proxy_lag2,inflation_diffusion_proxy_lag3
1/1/20,177.2558743,-0.77458008,19.46584752,2.976924156,1.560029647,9275.122825,2135.957168,1083.702791,580.2227535,595.9040485,123.8132524,149.282343,366.9593333,0.084435055,-1.049113057,1.467872336,5.0916876,1.727896104,3.092344055,1.128309153,0.83602548,-1.541730403,4.49284781,-0.326907656,0.131771662,1.744779522,3.007617339,2.128100325,-1.271294812,-0.422117986,1.817028545,2.403460117,4.964951764,2.987374856,2.738490474,2.529951129,-3.035526261,2.827947952,0.213129338,-1.121628561,1.616109952,2.494522604,2.545541578,-2.074237178,3.381079654,2.629935982,-3.919549358,3.250852602,1.082912796,0.556233821,1.406729153,3.661088661,3.433500935,5.686532509,3.595201315,5.901442013,-0.774580075,19.46584751419522,-0.968632063,-3.818596016,-0.323238704,0.7982492847737683,-3.818596016,175.74439581743943,177.27405478007464,179.32822752768504,176.14918202952305,177.67926065834044,177.4082083861711,-0.749765636,18.940629526767626,-0.864135449,-3.411995544,109.17599541979271,107.74206828709404,-0.33013821,14.431869144077465,-0.014500738,-1.962635761,0.03800149,0.3603573897344368,1.634807611380233,-0.142157617,48.893592769629194,30.736046841498414,3,7,16.46584751419522,12.465847514195222,-6.818596016,-10.81859602,-0.326907698,0.13177165980231553,1.7447795681120981,27.957769622308405,35.56756612753051,37.49726099566726,1.5458005485025517,3.6074109507078456,5.8692658020364386,6.328055339615868,15.229395870338557,25.62602120268458,-0.946321433,0.8390275333520325,1.8414382147353692,27.984958253379077,35.822882640717665,37.220542326413806,1.7240824590163406,3.8451436506206527,5.489126038952374,7.076736197797939,16.29064136320364,23.83139833851522,14.957017115041964,12.301391640619151,14.184469147431079,4.271216131913678,-0.85228428,2.120136708905353,0.067275074,2.319495471377363,1.011279031481219,0.31894848135503856,0.23842198037692766,0.16871109715178917,0.5090723782108508,0.2005365481388504,0.25057639199833454,0.21351993773064903,1.9247520911752245,1.1256293679926728,0.09629975,2.123502518,0.627242564,1.9161792159162778,1.7445059274224923,3.600993131,34.908696320407664,41.37251204873314,39.532742755345154
1/2/20,177.9515986,0.39249715,16.02387286,2.991804101,1.535499953,9322.888381,2287.480582,1121.380319,601.4384427,612.0426349,118.3215555,146.4526188,373.3306654,0.499842933,-1.5723864,0.514985698,7.093935041,3.476739962,3.656473151,2.708252518,-4.435467766,-1.89555184,1.736250184,-0.77458008,-0.326907656,0.131771662,2.974412709,-1.104017774,2.128100325,-1.049113057,-0.422117986,1.817028545,1.467872336,4.964951764,2.987374856,5.0916876,2.529951129,-3.035526261,1.727896118,0.213129338,-1.121628561,3.092344062,2.494522604,2.545541578,1.128309153,3.381079654,2.629935982,0.836025473,3.250852602,1.082912796,-1.541730394,1.406729153,3.661088661,4.492847817,5.686532509,3.595201315,0.3924971754800888,16.023872834142505,-0.710771805,-2.812918805,-0.236330199,0.4773738505708521,-2.812918805,177.43712777883775,177.5176432847263,179.09508640283798,179.17522469210698,179.8135763524317,178.67479629071866,0.7139398543445807,16.975016849853695,-0.987110407,-3.890362193,111.19843077569041,107.07390272820638,-1.117820219,11.985265087775563,3.3277348697481512,2.0551426241160256,0.024089431767186475,0.3570439661277477,0.8324014588892115,-0.135101578,54.72346838215791,22.69993613594439,3,7,13.023872834142505,9.023872834142505,-5.812918805,-9.812918805,-0.774580075,-0.326907698,0.13177165980231553,19.46584751419522,27.957769622308405,35.56756612753051,-0.968632063,1.5458005485025517,3.6074109507078456,-3.818596016,6.328055339615868,15.229395870338557,-0.749765636,-0.946321433,0.8390275333520325,18.940629526767626,27.984958253379077,35.822882640717665,-0.864135449,1.7240824590163406,3.8451436506206527,-3.411995544,7.076736197797939,16.29064136320364,14.431869144077465,14.957017115041964,12.301391640619151,-0.014500738,4.271216131913678,-0.85228428,-1.962635761,0.067275074,2.319495471377363,0.03800149,0.31894848135503856,0.23842198037692766,0.3603573897344368,0.5090723782108508,0.2005365481388504,-0.142157617,0.21351993773064903,1.9247520911752245,-0.33013821,0.09629975,2.123502518,1.634807611380233,1.9161792159162778,1.7445059274224923,30.736046841498414,34.908696320407664,41.37251204873314
1/3/20,176.8341171,-0.627969367,12.00512347,2.879707986,1.563951843,9868.4073,2407.640564,1095.292905,602.6071667,608.2979557,120.1267841,146.3318051,384.3591313,-3.746773225,1.852939816,5.851393868,5.252939979,-2.326366315,0.194321466,-0.611833063,1.52569715,-0.08249337,2.954074477,0.39249715,-0.77458008,-0.326907656,2.976924156,0.084435055,-1.104017774,-1.5723864,-1.049113057,-0.422117986,0.514985698,1.467872336,4.964951764,7.093935041,5.0916876,2.529951129,3.476739922,1.727896118,0.213129338,3.656473143,3.092344062,2.494522604,2.708252509,1.128309153,3.381079654,-4.435467807,0.836025473,3.250852602,-1.895551819,-1.541730394,1.406729153,1.736250176,4.492847817,5.686532509,-0.627969352,12.00512352192671,-1.010674001,-3.981820191,-0.336684084,0.08993188,-3.981820191,179.16687082365675,177.3761252944719,175.94469843848458,179.2139758535071,177.92863577153742,177.7240716625448,-0.532097782,12.645883338910702,-0.573057328,-2.272600799,109.96204621064314,107.45913668660468,-1.006332448,13.668646864712336,3.9911586437639257,0.062338111065624036,0.23705967239379144,0.539957596,2.341099094728156,0.12294983283611638,56.84436085,32.89061201785269,3,7,9.005123522,5.005123521926709,-6.981820191,-10.98182019,0.3924971754800888,-0.774580075,-0.326907698,16.023872834142505,19.46584751419522,27.957769622308405,-0.710771805,-0.968632063,1.5458005485025517,-2.812918805,-3.818596016,6.328055339615868,0.7139398543445807,-0.749765636,-0.946321433,16.975016849853695,18.940629526767626,27.984958253379077,-0.987110407,-0.864135449,1.7240824590163406,-3.890362193,-3.411995544,7.076736197797939,11.985265087775563,14.431869144077465,14.957017115041964,3.3277348697481512,-0.014500738,4.271216131913678,2.0551426241160256,-1.962635761,0.067275074,0.024089431767186475,0.03800149,0.31894848135503856,0.3570439661277477,0.3603573897344368,0.5090723782108508,-0.135101578,-0.142157617,0.21351993773064903,-1.117820219,-0.33013821,0.09629975,0.8324014588892115,1.634807611380233,1.9161792159162778,22.69993613594439,30.736046841498414,34.908696320407664
1/4/20,180.0435158,1.81492057,10.84829507,3.062602507,1.542956981,10028.04592,2501.344416,1105.431093,596.6950132,617.0921362,126.5674542,151.2975035,384.5744169,6.351148168,-1.342423815,1.617673604,3.89193692,0.925614322,-0.981095783,1.445702787,5.361560412,3.393451203,0.056011574,-0.627969367,0.39249715,-0.77458008,2.991804101,0.499842933,0.084435055,1.852939816,-1.5723864,-1.049113057,5.851393868,0.514985698,1.467872336,5.252939979,7.093935041,5.0916876,-2.326366359,3.476739922,1.727896118,0.194321462,3.656473143,3.092344062,-0.61183305,2.708252509,1.128309153,1.525697173,-4.435467807,0.836025473,-0.082493414,-1.895551819,-1.541730394,2.954074477,1.736250176,4.492847817,1.8149205326623008,10.848295056175017,1.5726652281672804,6.440619438971629,0.526482785,0.10162204052529915,6.440619438971629,178.05378126010368,181.66788877457435,180.65078508719748,180.22271689540668,181.0592832387163,180.93962564296993,1.809295696606994,10.738389588609575,1.9905602389669763,8.203151362497207,109.36382011938476,107.20686495524639,3.835662472,13.848742353524358,0.20504435505715546,2.4852929912545743,0.10895693330374072,0.34135355229633585,5.070166648378162,2.0253112038587124,70.45501380871808,51.88191598213104,3,7,7.848295056175017,3.848295056175017,3.4406194389716287,-0.559380561,-0.627969352,0.3924971754800888,-0.774580075,12.00512352192671,16.023872834142505,19.46584751419522,-1.010674001,-0.710771805,-0.968632063,-3.981820191,-2.812918805,-3.818596016,-0.532097782,0.7139398543445807,-0.749765636,12.645883338910702,16.975016849853695,18.940629526767626,-0.573057328,-0.987110407,-0.864135449,-2.272600799,-3.890362193,-3.411995544,13.668646864712336,11.985265087775563,14.431869144077465,3.9911586437639257,3.3277348697481512,-0.014500738,0.062338111065624036,2.0551426241160256,-1.962635761,0.23705967239379144,0.024089431767186475,0.03800149,0.539957596,0.3570439661277477,0.3603573897344368,0.12294983283611638,-0.135101578,-0.142157617,-1.006332448,-1.117820219,-0.33013821,2.341099094728156,0.8324014588892115,1.634807611380233,32.89061201785269,22.69993613594439,30.736046841498414
1/5/20,185.4881176,3.024047687,8.794721378,3.173269418,1.543394064,10133.72829,2443.392618,1146.232733,627.0092392,603.6207881,133.3702066,146.0088797,390.8414249,3.613492471,0.028327621,1.05386803,-2.316826009,3.691016135,5.080355178,-2.183036748,5.374803849,-3.495512932,1.629595658,1.81492057,-0.627969367,0.39249715,2.879707986,-3.746773225,0.499842933,-1.342423815,1.852939816,-1.5723864,1.617673604,5.851393868,0.514985698,3.89193692,5.252939979,7.093935041,0.925614402,-2.326366359,3.476739922,-0.981095773,0.194321462,3.656473143,1.445702786,-0.61183305,2.708252509,5.361560432,1.525697173,-4.435467807,3.393451251,-0.082493414,-1.895551819,0.056011577,2.954074477,1.736250176,3.0240477008059097,8.794721380688886,4.235151051910813,18.047501714030556,1.4036662939355093,0.5836680473592315,18.047501714030446,185.9090917339708,188.40462416309677,183.74765597740128,185.5009196723632,185.43561175647926,186.15676731774496,2.883360489022735,8.897927491524182,4.187479813802342,17.831696924404316,107.13172558673799,108.50146519320373,1.9150471595500003,12.664541205842742,1.5992944476734738,3.404932017438162,-0.008202247,-0.037482312,5.222328458574843,2.043281664,73.0542544,53.26751468127925,3,7,5.794721380688886,1.7947213806888858,15.047501714030556,11.047501714030556,1.8149205326623008,-0.627969352,0.3924971754800888,10.848295056175017,12.00512352192671,16.023872834142505,1.5726652281672804,-1.010674001,-0.710771805,6.440619438971629,-3.981820191,-2.812918805,1.809295696606994,-0.532097782,0.7139398543445807,10.738389588609575,12.645883338910702,16.975016849853695,1.9905602389669763,-0.573057328,-0.987110407,8.203151362497207,-2.272600799,-3.890362193,13.848742353524358,13.668646864712336,11.985265087775563,0.20504435505715546,3.9911586437639257,3.3277348697481512,2.4852929912545743,0.062338111065624036,2.0551426241160256,0.10895693330374072,0.23705967239379144,0.024089431767186475,0.34135355229633585,0.539957596,0.3570439661277477,2.0253112038587124,0.12294983283611638,-0.135101578,3.835662472,-1.006332448,-1.117820219,5.070166648378162,2.341099094728156,0.8324014588892115,51.88191598213104,32.89061201785269,22.69993613594439
1/6/20,186.3642748,0.472352178,6.41595229,3.124002895,1.55468744,10136.51038,2455.517544,1151.424905,653.6770952,628.1420483,132.6141447,141.1674985,408.2023173,-1.552547752,0.731723431,0.027453765,0.496233226,0.452977118,4.253183898,4.062361781,-0.566889652,-3.315812853,4.441927415,3.024047687,1.81492057,-0.627969367,3.062602507,6.351148168,-3.746773225,0.028327621,-1.342423815,1.852939816,1.05386803,1.617673604,5.851393868,-2.316826009,3.89193692,5.252939979,3.691016096,0.925614402,-2.326366359,5.080355168,-0.981095773,0.194321462,-2.183036752,1.445702786,-0.61183305,5.374803806,5.361560432,1.525697173,-3.495512937,3.393451251,-0.082493414,1.629595661,0.056011577,2.954074477,0.4723521977237466,6.415952337801656,5.389320712705392,23.36342576351702,1.7704401437306523,0.7168780299751264,23.36342576351702,185.5461205152317,186.3534543562772,185.84107935731035,185.68065529388664,187.64008511450564,186.24213425150094,0.045857550593519925,5.601710568862228,4.792858113857479,20.594289113490216,106.94773456125294,108.92231159541032,-1.098121014,11.260929354766919,-1.972210765,0.9594837393108373,0.052985353,0.1849462593042847,4.013542483581144,0.29638659725020994,52.511546195758555,30.522052044732305,3,7,3.415952337801656,-0.584047662,20.36342576351702,16.36342576351702,3.0240477008059097,1.8149205326623008,-0.627969352,8.794721380688886,10.848295056175017,12.00512352192671,4.235151051910813,1.5726652281672804,-1.010674001,18.047501714030556,6.440619438971629,-3.981820191,2.883360489022735,1.809295696606994,-0.532097782,8.897927491524182,10.738389588609575,12.645883338910702,4.187479813802342,1.9905602389669763,-0.573057328,17.831696924404316,8.203151362497207,-2.272600799,12.664541205842742,13.848742353524358,13.668646864712336,1.5992944476734738,0.20504435505715546,3.9911586437639257,3.404932017438162,2.4852929912545743,0.062338111065624036,-0.008202247,0.10895693330374072,0.23705967239379144,-0.037482312,0.34135355229633585,0.539957596,2.043281664,2.0253112038587124,0.12294983283611638,1.9150471595500003,3.835662472,-1.006332448,5.222328458574843,5.070166648378162,2.341099094728156,53.26751468127925,51.88191598213104,32.89061201785269
1/7/20,194.2539738,4.233482522,14.89786382,3.37439984,1.664006625,10129.47245,2483.016489,1178.693293,637.1554092,662.1862275,128.8434874,140.8365319,420.7854325,8.015259698,7.03158604,-0.069431488,1.119883874,2.368229824,-2.527499605,5.419821725,-2.843329653,-0.234449575,3.082568292,0.472352178,3.024047687,1.81492057,3.173269418,3.613492471,6.351148168,0.731723431,0.028327621,-1.342423815,0.027453765,1.05386803,1.617673604,0.496233226,-2.316826009,3.89193692,0.4529771,3.691016096,0.925614402,4.253183908,5.080355168,-0.981095773,4.062361783,-2.183036752,1.445702786,-0.566889654,5.374803806,5.361560432,-3.315812897,-3.495512937,3.393451251,4.441927417,1.629595661,0.056011577,4.233482521511678,14.897863841853676,7.892790771640779,35.50948884530762,2.5766274733471115,1.551555129,35.509488845307736,194.68872096487385,196.01949241969191,194.59140231582518,194.62032721752368,196.75662861083714,195.42469526693986,4.9304423257085395,15.197810829253356,8.005471202063763,36.07646665055204,107.68030790152162,111.00140694791746,4.903096483,14.956934148469799,-0.690803183,4.3971863454398035,-0.048201014,0.22524412416856707,4.788988501371344,4.634517180051031,53.13900274904111,56.74485463,3,7,11.897863841853676,7.897863841853676,32.50948884530762,28.509488845307622,0.4723521977237466,3.0240477008059097,1.8149205326623008,6.415952337801656,8.794721380688886,10.848295056175017,5.389320712705392,4.235151051910813,1.5726652281672804,23.36342576351702,18.047501714030556,6.440619438971629,0.045857550593519925,2.883360489022735,1.809295696606994,5.601710568862228,8.897927491524182,10.738389588609575,4.792858113857479,4.187479813802342,1.9905602389669763,20.594289113490216,17.831696924404316,8.203151362497207,11.260929354766919,12.664541205842742,13.848742353524358,-1.972210765,1.5992944476734738,0.20504435505715546,0.9594837393108373,3.404932017438162,2.4852929912545743,0.052985353,-0.008202247,0.10895693330374072,0.1849462593042847,-0.037482312,0.34135355229633585,0.29638659725020994,2.043281664,2.0253112038587124,-1.098121014,1.9150471595500003,3.835662472,4.013542483581144,5.222328458574843,5.070166648378162,30.522052044732305,53.26751468127925,51.88191598213104
1/8/20,208.628517,7.3998709,20.60483901,3.533194267,1.656421256,10266.42829,2576.348355,1214.414435,648.079806,687.6673159,140.6638228,144.1968734,433.0501272,4.705856879,-0.455849687,1.352053038,3.758809755,3.030571414,1.714557648,3.84802452,9.174181512,2.385987112,2.914714663,4.233482522,0.472352178,3.024047687,3.124002895,-1.552547752,3.613492471,7.03158604,0.731723431,0.028327621,-0.069431488,0.027453765,1.05386803,1.119883874,0.496233226,-2.316826009,2.368229804,0.4529771,3.691016096,-2.527499612,4.253183908,5.080355168,5.419821723,4.062361783,-2.183036752,-2.843329631,-0.566889654,5.374803806,-0.234449562,-3.315812897,-3.495512937,3.082568287,4.441927417,1.629595661,7.399870859166935,20.604838994780117,12.475407966510076,60.040650664650606,4.035235192800787,2.7194507433681476,60.040650664650606,203.58753745040838,210.12716350402957,208.55075792940772,210.29014349002546,205.55888486494143,209.17553458904072,7.036387751976747,20.37201166,12.36525945468625,59.414652096467435,107.64438625720484,110.03772926855787,3.737698462,13.915392185988486,1.3073373461840767,6.462084670452246,0.18684788304237948,0.28966545350731926,4.859058799433578,3.425549748048848,27.843673292627216,70.20487194034628,3,7,17.604838994780117,13.604838994780117,57.040650664650606,53.040650664650606,4.233482521511678,0.4723521977237466,3.0240477008059097,14.897863841853676,6.415952337801656,8.794721380688886,7.892790771640779,5.389320712705392,4.235151051910813,35.50948884530762,23.36342576351702,18.047501714030556,4.9304423257085395,0.045857550593519925,2.883360489022735,15.197810829253356,5.601710568862228,8.897927491524182,8.005471202063763,4.792858113857479,4.187479813802342,36.07646665055204,20.594289113490216,17.831696924404316,14.956934148469799,11.260929354766919,12.664541205842742,-0.690803183,-1.972210765,1.5992944476734738,4.3971863454398035,0.9594837393108373,3.404932017438162,-0.048201014,0.052985353,-0.008202247,0.22524412416856707,0.1849462593042847,-0.037482312,4.634517180051031,0.29638659725020994,2.043281664,4.903096483,-1.098121014,1.9150471595500003,4.788988501371344,4.013542483581144,5.222328458574843,56.74485463,30.522052044732305,53.26751468127925
1/9/20,214.4414578,2.786263758,21.89700283,3.5974883,1.692964554,10649.97914,2621.069168,1244.405462,643.6220314,698.981548,142.5103648,142.9222954,432.7198742,1.819714064,2.206159687,3.735971646,1.735821668,2.469587493,-0.687843466,1.645306071,1.312734123,-0.883915143,-0.076262072,7.3998709,4.233482522,0.472352178,3.37439984,8.015259698,-1.552547752,-0.455849687,7.03158604,0.731723431,1.352053038,-0.069431488,0.027453765,3.758809755,1.119883874,0.496233226,3.030571425,2.368229804,0.4529771,1.714557647,-2.527499612,4.253183908,3.848024521,5.419821723,4.062361783,9.174181476,-2.843329631,-0.566889654,2.38598712,-0.234449562,-3.315812897,2.914714663,3.082568287,4.441927417,2.786263778120035,21.897002855591264,15.065753900596835,75.30098206078529,4.806539052932883,3.288489598331767,75.30098206078515,211.42745492783953,215.78220944291306,217.17291926639575,213.56097526868783,216.50248188303095,215.50202202135972,3.0244872779928267,22.64023149,15.71067035257785,79.26422935479691,110.49757747107247,110.57159235009362,1.434734118,13.096163138424625,2.133407443517687,1.6809084071016929,0.1274472067936953,0.4083967619378981,3.100181519557632,3.4811891724323107,29.809279969291424,46.703330711036735,3,7,18.897002855591264,14.897002855591264,72.30098206078529,68.30098206078529,7.399870859166935,4.233482521511678,0.4723521977237466,20.604838994780117,14.897863841853676,6.415952337801656,12.475407966510076,7.892790771640779,5.389320712705392,60.040650664650606,35.50948884530762,23.36342576351702,7.036387751976747,4.9304423257085395,0.045857550593519925,20.37201166,15.197810829253356,5.601710568862228,12.36525945468625,8.005471202063763,4.792858113857479,59.414652096467435,36.07646665055204,20.594289113490216,13.915392185988486,14.956934148469799,11.260929354766919,1.3073373461840767,-0.690803183,-1.972210765,6.462084670452246,4.3971863454398035,0.9594837393108373,0.18684788304237948,-0.048201014,0.052985353,0.28966545350731926,0.22524412416856707,0.1849462593042847,3.425549748048848,4.634517180051031,0.29638659725020994,3.737698462,4.903096483,-1.098121014,4.859058799433578,4.788988501371344,4.013542483581144,70.20487194034628,56.74485463,30.522052044732305
1/10/20,223.3987551,4.177036212,24.81100787,3.834221113,1.722318571,11152.62581,2591.015423,1287.127696,616.5110417,710.3982884,144.658917,148.0916128,436.1425739,6.580502652,1.733882551,4.719696287,-1.146621591,3.433144205,-4.212253213,1.633339311,1.507646271,3.616872641,0.790973538,2.786263758,7.3998709,4.233482522,3.533194267,4.705856879,8.015259698,2.206159687,-0.455849687,7.03158604,3.735971646,1.352053038,-0.069431488,1.735821668,3.758809755,1.119883874,2.469587538,3.030571425,2.368229804,-0.687843468,1.714557647,-2.527499612,1.645306067,3.848024521,5.419821723,1.312734173,9.174181476,-2.843329631,-0.88391512,2.38598712,-0.234449562,-0.076262079,2.914714663,3.082568287,4.177036191,24.811007817005027,15.003441489442505,74.92156224085169,4.787723609302463,3.682175541324787,74.92156224085183,222.67192220143264,223.0141330945752,221.03609722811152,221.59563358480233,223.76718185375006,222.30593338222684,3.157237828697834,24.224753190212756,13.755292328110635,67.45049793612274,110.07939674591657,110.73893423100077,4.163374654,14.541386029546404,-0.589038485,3.867728258440046,0.023936149,0.2872883056662216,2.3982363293766684,4.059720174628682,37.10722883661033,51.952191684920166,3,7,21.811007817005027,17.811007817005027,71.92156224085169,67.92156224085169,2.786263778120035,7.399870859166935,4.233482521511678,21.897002855591264,20.604838994780117,14.897863841853676,15.065753900596835,12.475407966510076,7.892790771640779,75.30098206078529,60.040650664650606,35.50948884530762,3.0244872779928267,7.036387751976747,4.9304423257085395,22.64023149,20.37201166,15.197810829253356,15.71067035257785,12.36525945468625,8.005471202063763,79.26422935479691,59.414652096467435,36.07646665055204,13.096163138424625,13.915392185988486,14.956934148469799,2.133407443517687,1.3073373461840767,-0.690803183,1.6809084071016929,6.462084670452246,4.3971863454398035,0.1274472067936953,0.18684788304237948,-0.048201014,0.4083967619378981,0.28966545350731926,0.22524412416856707,3.4811891724323107,3.425549748048848,4.634517180051031,1.434734118,3.737698462,4.903096483,3.100181519557632,4.859058799433578,4.788988501371344,46.703330711036735,70.20487194034628,56.74485463
1/11/20,231.7824792,3.752806967,29.32451101,4.083926064,1.698454643,11589.27082,2751.945704,1306.347452,631.6177841,700.9348224,149.0879717,151.3991278,438.1958807,6.512533932,-1.385569917,3.915176726,6.211089273,1.493228377,2.450360396,-1.332135248,3.061722562,2.23342493,0.470787977,4.177036212,2.786263758,7.3998709,3.5974883,1.819714064,4.705856879,1.733882551,2.206159687,-0.455849687,4.719696287,3.735971646,1.352053038,-1.146621591,1.735821668,3.758809755,3.433144199,2.469587538,3.030571425,-4.212253212,-0.687843468,1.714557647,1.633339315,1.645306067,3.848024521,1.50764625,1.312734173,9.174181476,3.616872593,-0.88391512,2.38598712,0.790973539,-0.076262079,2.914714663,3.7528069913582263,29.324510989683894,11.098177053139867,52.3448339,3.572035653366227,3.803635423083507,52.344833898734436,234.6968447597512,230.60322822455868,230.5528302,231.67545060097768,231.08589099553367,230.9872147397575,3.905105556766353,28.00188983102978,10.427452805878733,48.69905831138135,108.70548476823207,111.13887780225768,3.378519926,15.818705054541963,1.704040765979951,4.354220260661492,0.12535352507110833,0.5246036398185704,2.7292332883562325,3.685095782439037,26.587172266152763,51.708296271785315,3,7,26.324510989683894,22.324510989683894,49.3448339,45.3448339,4.177036191,2.786263778120035,7.399870859166935,24.811007817005027,21.897002855591264,20.604838994780117,15.003441489442505,15.065753900596835,12.475407966510076,74.92156224085169,75.30098206078529,60.040650664650606,3.157237828697834,3.0244872779928267,7.036387751976747,24.224753190212756,22.64023149,20.37201166,13.755292328110635,15.71067035257785,12.36525945468625,67.45049793612274,79.26422935479691,59.414652096467435,14.541386029546404,13.096163138424625,13.915392185988486,-0.589038485,2.133407443517687,1.3073373461840767,3.867728258440046,1.6809084071016929,6.462084670452246,0.023936149,0.1274472067936953,0.18684788304237948,0.2872883056662216,0.4083967619378981,0.28966545350731926,4.059720174628682,3.4811891724323107,3.425549748048848,4.163374654,1.434734118,3.737698462,2.3982363293766684,3.100181519557632,4.859058799433578,51.952191684920166,46.703330711036735,70.20487194034628
1/12/20,244.4337211,5.458239122,36.83066197,4.340654902,1.720298057,11794.71213,2869.687102,1316.351574,642.749194,723.9308866,144.5525391,152.8728483,450.4241387,6.286324335,1.286075792,1.772685385,4.278478236,0.765808666,1.762364864,3.280770689,-3.042118387,0.973400918,2.790591728,3.752806967,4.177036212,2.786263758,3.834221113,6.580502652,1.819714064,-1.385569917,1.733882551,2.206159687,3.915176726,4.719696287,3.735971646,6.211089273,-1.146621591,1.735821668,1.493228348,3.433144199,2.469587538,2.450360394,-4.212253212,-0.687843468,-1.332135246,1.633339315,1.645306067,3.061722566,1.50764625,1.312734173,2.233424925,3.616872593,-0.88391512,0.470787972,0.790973539,-0.076262079,5.458239097,36.830661977890934,13.986224309280937,68.81439362856383,4.4626940930374195,4.634616572985151,68.81439362856383,244.99243055895846,242.88408353907988,241.94005672589867,242.3154991676467,239.04849646272044,241.94936480355975,4.745782175066604,35.35749771378385,12.272433703465978,58.88853011999024,109.6513906575671,112.85479897386813,2.84005727,13.776994715560827,1.8691002212851484,4.435049121912251,0.18776988282357052,0.49696002729857713,0.15401916498431595,3.8714439819316357,36.76894292631298,44.97720874663276,3,7,33.830661977890934,29.830661977890934,65.81439362856383,61.814393628563835,3.7528069913582263,4.177036191,2.786263778120035,29.324510989683894,24.811007817005027,21.897002855591264,11.098177053139867,15.003441489442505,15.065753900596835,52.3448339,74.92156224085169,75.30098206078529,3.905105556766353,3.157237828697834,3.0244872779928267,28.00188983102978,24.224753190212756,22.64023149,10.427452805878733,13.755292328110635,15.71067035257785,48.69905831138135,67.45049793612274,79.26422935479691,15.818705054541963,14.541386029546404,13.096163138424625,1.704040765979951,-0.589038485,2.133407443517687,4.354220260661492,3.867728258440046,1.6809084071016929,0.12535352507110833,0.023936149,0.1274472067936953,0.5246036398185704,0.2872883056662216,0.4083967619378981,3.685095782439037,4.059720174628682,3.4811891724323107,3.378519926,4.163374654,1.434734118,2.7292332883562325,2.3982363293766684,3.100181519557632,51.708296271785315,51.952191684920166,46.703330711036735
